review_text,label
"Item as described, very nice product",1
Received timely and it is a nice quality cardstock paper with a little sheen … writing has an 'aged' looked.  Perfect for framing to set with photos at birthday party for 80 year olds.,1
I have so many good things to say about this necklace! It fit perfectly and I haven't taken it off since I got it! It came earlier than expected with no errors and it is beautiful! I am definitely ordering from here again for birthday gifts and Christmas!,1
"Very colorful, its not plastic like normal water bottles, its paper.",1
These were perfect for my squirrel Halloween costume.,1
Nice but smaller than expected,1
Love it!  With the exception of the dots on the &#34;I&#34; it was super easy to put up,1
"These cases are really beautiful! I bought 2 colors, green and purple.  Both are vibrant without being too flashy.  The leather is very smooth with perfect stitching, and the zipper opens and closes very smoothly.  The inside has soft suede to protect the pens, as well as a slim flap for a credit or business card.  I was very impressed by the craftsmanship of these cases.  They would make great gifts for any pen lover.  Shipping was fast and efficient--mine arrived in only about a week from Turkey to Maryland USA, and the seller's communication was great.  I'm so glad I saw these on Amazon!",1
"Quality of product is good, but much smaller than I thought it would be.",1
"Chain is too large for the gem, and it is not as nice as pictured.",0
If you're on the fence - do it.  This is the second necklace like this that I've purchased from this vendor and I'm as please with this one as I am with the first which was tourmaline in the same style.  I sleep and shower in this necklace.,1
It was exactly what I expected.  Perfect addition to the guest bathroom.,1
"Not sure if its giving off good Chakra's but, it is cool to look at and do enjoy it. Yes, I do recommend this",1
These were perfect for my daughters bridal shower!!,1
"I gave it as a gift, my daughter got a kick out of it and will use it.",1
This simple beautiful design is so unique and made so well!  This is a terrific seller.  Also came beautifully wrapped!,1
Our daughter in law is a runner so we got this for her and it made her so happy. She runs composition  races and it meant so much to her that we sent her this for her Birthday.,1
"I got this for my fiance, he loves it and uses it every day. It's not suuuuper high quality, but it's well worth what you pay for it and it does what it's supposed to!",1
A half painted bowl that's not even worth $1 for an arm and a kidney?,0
Looked wonderful in a frame! I used this for my wedding memorial.,1
This tie is not at all the color pictured and is very heavy because of the stones they use.,0
it’s an amazin decor,1
Absolutely everything we wanted and expected! Simply amazing! A+++,1
Great scent,1
An unique  watch with a great design.Thank you.,1
It’s a fun trinket to have when someone says “when I get around to it”,1
Nice ring but can't wear it every day.,0
the item was much smaller than I expected. the picture is very exaggerated. I've had 2.5 inch hoop earrings before and this isn't even close to what it is advertised.,0
Super cute and great personal touch to our son's sports themed bedroom,1
Mi wife loved it Lil smaller than I hoped but still beautiful,1
Sharp,1
The package was great. The coin is penny size and very corroded.  Quite worthless<br />.,0
"Looks better in person. I got the 14&#34;x4 ft.<br /><br />Packed well, easy to hang, vivid colors and well made for the $$. Definitely recommend.",1
"This bracelet is very cheap looking. Advertised as swarovsky crystals, but does not look like swarovski.  Very disappointed.",0
This was a gift from my daughter and I have been living in it. I never knit for myself so this was a treat. I would recommend this to everyone.,1
"Love, love, love it! Special thanks to the company for sending this lovely piece in time for our Anniversary.",1
Very pleased - exactly as described.  Perfect accent to new bathroom.<br />Prompt service - nice detailed info in package on how light was made.,1
"These pictures are nice enough, but I would not call them great. You can't read anything that one there. I was hoping it had scientific names, or some other info to create conversation or just be neat to look at. They are just basic pictures. I would recommend that you pick a larger frame and use a mat to give them more impact. I used the same size frame with no mat and there is no ""wow"" factor to them. I will have to reframe them in hopes of them being better. They are nice, but they are not great.",0
I’ve been looking for a very long time for something fun and colorful  like this to put my check book in! Traditional checkbook covers seem to always be so bulky. This is perfect! Very well made and slim plus being able to snap it closed is great. I don’t carry my checkbook with me all the time so this is perfect for keeping what I need in one place without falling out!!!!,1
